[src-dst],min-cutsets
"[30, 43]","[[30], [43], [2, 9, 45], [2, 16, 45], [2, 17, 45], [2, 24, 45], [2, 24, 49], [2, 33, 45], [3, 21, 32], [4, 5, 31], [4, 25, 31], [5, 21, 31], [5, 22, 31], [5, 24, 31], [5, 31, 44], [9, 26, 45], [9, 31, 45], [9, 34, 45], [9, 37, 45], [16, 26, 45], [16, 31, 45], [16, 34, 45], [16, 37, 45], [17, 26, 45], [17, 31, 45], [17, 34, 45], [17, 37, 45], [21, 31, 32], [24, 25, 31], [24, 26, 45], [24, 31, 45], [24, 31, 49], [24, 34, 45], [24, 34, 49], [24, 37, 45], [24, 37, 49], [25, 31, 44], [26, 33, 45], [31, 33, 45], [33, 34, 45], [33, 37, 45]]"
"[30, 44]","[[30], [44], [24, 49], [1, 17, 45], [1, 24, 45], [9, 28, 49], [10, 19, 28], [13, 18, 24], [16, 28, 49], [17, 18, 45], [17, 19, 45], [17, 26, 45], [17, 34, 45], [17, 45, 49], [18, 19, 24], [18, 19, 28], [18, 24, 25], [18, 24, 45], [19, 24, 45], [19, 25, 28], [19, 28, 45], [19, 28, 49], [24, 26, 45], [24, 34, 45]]"
"[30, 45]","[[30], [45]]"
"[30, 46]","[[30], [46], [17, 45], [18, 24], [24, 45], [24, 49], [28, 42], [9, 24, 28], [16, 19, 24], [16, 24, 28], [16, 24, 44], [23, 24, 28]]"
"[30, 47]","[[30], [47], [1, 45], [16, 26, 45], [16, 34, 45], [17, 26, 45], [17, 34, 45], [18, 26, 45], [18, 34, 45], [24, 26, 45], [24, 34, 45], [26, 45, 49], [34, 45, 49]]"
"[30, 48]","[[30], [48], [0, 14], [14, 24], [17, 45], [18, 24], [24, 45], [24, 49], [0, 10, 12], [0, 10, 28], [0, 10, 29], [10, 12, 24], [10, 16, 24], [10, 24, 28], [10, 24, 29], [10, 28, 42], [10, 28, 46], [10, 29, 46], [14, 28, 42], [14, 28, 46], [14, 29, 46]]"
"[30, 49]","[[30], [49], [17, 26, 45], [17, 34, 45], [18, 26, 45], [18, 34, 45], [24, 26, 45], [24, 34, 45]]"
"[31, 32]","[[31], [32]]"
"[31, 33]","[[31], [33], [9, 24], [2, 5, 13], [2, 13, 32], [5, 13, 37], [9, 13, 45], [9, 19, 45], [9, 23, 45], [9, 25, 45], [9, 28, 45], [13, 16, 24], [13, 16, 45], [13, 32, 37], [16, 19, 24], [16, 19, 45], [16, 23, 24], [16, 23, 45], [16, 24, 25], [16, 24, 28], [16, 24, 44], [16, 25, 45], [16, 28, 45], [16, 44, 45]]"
"[31, 34]","[[31], [34], [1, 2, 49], [1, 13, 37], [1, 26, 37], [1, 30, 37], [1, 37, 45], [1, 37, 49], [2, 5, 13], [2, 9, 49], [2, 13, 18], [2, 13, 25], [2, 13, 32], [2, 13, 49], [2, 16, 49], [2, 24, 49], [2, 25, 49], [2, 33, 49], [2, 45, 49], [2, 47, 49], [5, 13, 37], [9, 37, 49], [13, 18, 37], [13, 25, 37], [13, 32, 37], [13, 37, 49], [16, 37, 49], [24, 37, 49], [25, 37, 49], [33, 37, 49], [37, 45, 49], [37, 47, 49]]"
"[31, 35]","[[31], [35], [2, 13, 32], [4, 10, 22], [4, 10, 39], [13, 18, 32], [13, 32, 37], [13, 32, 49], [18, 25, 32], [25, 32, 44], [25, 32, 49]]"
"[31, 36]","[[31], [36], [10, 38], [14, 38], [38, 48], [5, 13, 38], [5, 25, 38], [6, 10, 39], [6, 14, 39], [6, 39, 48], [13, 32, 38], [25, 32, 38]]"
"[31, 37]","[[31], [37], [2, 49], [2, 5, 13], [2, 13, 32]]"
"[31, 38]","[[31], [38], [6, 10, 39], [6, 13, 39], [6, 14, 39], [6, 25, 39], [6, 39, 48]]"
"[31, 39]","[[31], [39], [5, 35, 43], [6, 22, 35], [7, 22, 35], [15, 22, 35], [22, 27, 35], [22, 32, 35], [22, 35, 38], [22, 35, 43]]"
"[31, 40]","[[31], [40], [2, 49], [34, 37], [34, 41], [37, 49], [1, 13, 37], [1, 26, 37], [1, 30, 37], [1, 37, 45], [2, 5, 13], [2, 13, 18], [2, 13, 25], [2, 13, 32], [5, 13, 37], [13, 18, 37], [13, 25, 37], [13, 32, 37]]"
"[31, 41]","[[31], [41], [2, 49], [34, 37], [37, 49], [1, 13, 37], [1, 26, 37], [1, 30, 37], [1, 37, 45], [2, 5, 13], [2, 13, 18], [2, 13, 25], [2, 13, 32], [5, 13, 37], [13, 18, 37], [13, 25, 37], [13, 32, 37]]"
"[31, 42]","[[31], [42], [2, 5, 13], [2, 13, 32], [4, 25, 49], [5, 13, 37], [5, 13, 49], [5, 25, 49], [9, 24, 28], [9, 28, 45], [9, 28, 49], [13, 32, 37], [13, 32, 49], [16, 24, 28], [16, 24, 44], [16, 28, 45], [16, 28, 49], [16, 44, 45], [16, 44, 49], [23, 24, 28], [23, 24, 46], [25, 28, 49], [25, 32, 49], [25, 44, 49]]"
"[31, 43]","[[31], [43], [3, 5, 32], [3, 21, 32], [3, 25, 32]]"
"[31, 44]","[[31], [44], [2, 13, 32], [13, 32, 37], [13, 32, 49], [25, 32, 49]]"
"[31, 45]","[[31], [45], [2, 5, 13], [2, 13, 32], [2, 24, 49], [5, 13, 37], [13, 32, 37], [24, 34, 49], [24, 37, 49]]"
"[31, 46]","[[31], [46], [0, 28, 42], [2, 5, 13], [2, 13, 32], [4, 25, 49], [5, 13, 37], [5, 13, 49], [5, 25, 49], [10, 28, 42], [13, 28, 42], [13, 32, 37], [13, 32, 49], [14, 28, 42], [25, 28, 42], [25, 28, 49], [25, 32, 49], [25, 44, 49]]"
"[31, 47]","[[31], [47], [1, 45], [2, 5, 13], [2, 13, 25], [2, 13, 32], [2, 24, 49], [2, 25, 49], [2, 45, 49], [5, 13, 37], [13, 25, 37], [13, 32, 37], [24, 34, 49], [24, 37, 49], [25, 34, 49], [25, 37, 49], [34, 45, 49], [37, 45, 49]]"
"[31, 48]","[[31], [48], [0, 5, 14], [0, 14, 22], [0, 14, 32], [0, 14, 38], [2, 5, 13], [2, 13, 32], [5, 10, 13], [5, 10, 28], [5, 13, 14], [5, 13, 18], [5, 13, 37], [5, 13, 49], [5, 14, 28], [5, 18, 25], [5, 25, 49], [10, 13, 32], [10, 22, 28], [10, 28, 32], [10, 28, 38], [13, 14, 32], [13, 18, 32], [13, 32, 37], [13, 32, 49], [14, 22, 28], [14, 28, 32], [14, 28, 38], [18, 25, 32], [25, 32, 49]]"
"[31, 49]","[[31], [49], [2, 5, 13], [2, 13, 32], [5, 13, 37], [13, 32, 37]]"
"[32, 33]","[[32], [33], [5, 31], [9, 24], [2, 5, 13], [5, 9, 45], [5, 9, 49], [5, 13, 37], [5, 13, 49], [5, 16, 24], [5, 16, 45], [5, 16, 49], [5, 25, 49], [9, 23, 45], [9, 23, 49], [9, 28, 45], [9, 28, 49], [16, 23, 24], [16, 23, 45], [16, 23, 49], [16, 24, 28], [16, 24, 44], [16, 28, 45], [16, 28, 49], [16, 44, 45], [16, 44, 49], [25, 31, 44], [25, 44, 49]]"
"[32, 34]","[[32], [34], [1, 2, 49], [1, 26, 37], [1, 30, 37], [1, 37, 45], [1, 37, 49], [2, 5, 13], [2, 5, 31], [2, 5, 49], [2, 9, 49], [2, 13, 25], [2, 16, 49], [2, 24, 49], [2, 25, 31], [2, 25, 49], [2, 33, 49], [2, 45, 49], [2, 47, 49], [3, 5, 31], [3, 25, 31], [5, 8, 31], [5, 11, 31], [5, 13, 37], [5, 31, 37], [5, 37, 49], [8, 25, 31], [9, 37, 49], [11, 25, 31], [13, 25, 37], [16, 37, 49], [24, 37, 49], [25, 31, 37], [25, 37, 49], [33, 37, 49], [37, 45, 49], [37, 47, 49]]"
"[32, 35]","[[32], [35], [4, 10, 39], [5, 13, 43], [5, 31, 43]]"
"[32, 36]","[[32], [36], [10, 38], [14, 38], [38, 48], [5, 10, 43], [5, 13, 38], [5, 13, 43], [5, 25, 38], [5, 25, 43], [5, 31, 38], [5, 31, 43], [6, 10, 39], [6, 14, 39], [6, 39, 48]]"
"[32, 37]","[[32], [37], [2, 49], [2, 5, 13], [3, 5, 31], [5, 11, 31], [8, 31, 49]]"
"[32, 38]","[[32], [38], [5, 6, 39], [5, 10, 43], [5, 13, 43], [5, 25, 43], [5, 31, 43], [5, 35, 43], [5, 39, 43], [6, 10, 39], [6, 14, 39], [6, 39, 48]]"
"[32, 39]","[[32], [39], [5, 10, 43], [5, 13, 43], [5, 31, 43], [5, 35, 43], [6, 22, 35], [7, 22, 35], [15, 22, 35], [22, 27, 35], [22, 35, 38]]"
"[32, 40]","[[32], [40], [1, 37], [2, 49], [34, 37], [34, 41], [37, 49], [2, 5, 13], [2, 5, 31], [2, 13, 18], [2, 13, 25], [2, 25, 31], [3, 5, 31], [3, 25, 31], [3, 31, 49], [5, 8, 31], [5, 11, 31], [5, 13, 37], [5, 31, 37], [8, 25, 31], [8, 31, 49], [11, 25, 31], [11, 31, 49], [13, 18, 37], [13, 25, 37], [25, 31, 37]]"
"[32, 41]","[[32], [41], [1, 37], [34, 37], [1, 2, 49], [2, 5, 13], [2, 5, 31], [2, 5, 49], [2, 9, 49], [2, 16, 49], [2, 19, 49], [2, 24, 49], [2, 25, 49], [2, 33, 49], [2, 34, 49], [2, 45, 49], [2, 47, 49], [3, 5, 31], [5, 8, 31], [5, 11, 31], [5, 13, 37], [5, 31, 37], [5, 37, 49], [9, 37, 49], [13, 25, 37], [16, 37, 49], [19, 37, 49], [24, 37, 49], [25, 31, 37], [25, 37, 49], [33, 37, 49], [37, 45, 49], [37, 47, 49]]"
"[32, 42]","[[32], [42], [5, 31], [2, 5, 13], [5, 9, 24], [5, 9, 45], [5, 9, 49], [5, 13, 24], [5, 13, 37], [5, 13, 45], [5, 13, 49], [5, 16, 24], [5, 16, 45], [5, 16, 49], [5, 23, 24], [5, 23, 45], [5, 23, 49], [5, 25, 49], [9, 24, 28], [9, 28, 45], [9, 28, 49], [16, 24, 28], [16, 24, 44], [16, 28, 45], [16, 28, 49], [16, 44, 45], [16, 44, 49], [23, 24, 28], [23, 24, 46], [25, 31, 44], [25, 44, 49]]"
"[32, 43]","[[32], [43]]"
"[32, 44]","[[32], [44], [5, 21, 31], [5, 22, 31], [5, 31, 43]]"
"[32, 45]","[[32], [45], [5, 31], [2, 5, 13], [2, 24, 49], [4, 25, 31], [5, 13, 37], [24, 31, 49], [24, 34, 49], [24, 37, 49], [25, 31, 44]]"
"[32, 46]","[[32], [46], [5, 13], [5, 19], [5, 25], [5, 28], [5, 31], [0, 9, 28], [0, 16, 28], [0, 25, 28], [0, 28, 42], [4, 10, 25], [4, 22, 25], [4, 25, 35], [4, 25, 39], [5, 16, 44], [9, 10, 28], [9, 14, 28], [10, 16, 28], [10, 16, 44], [10, 25, 28], [10, 25, 44], [10, 28, 42], [14, 16, 28], [14, 16, 44], [14, 25, 28], [14, 25, 44], [14, 28, 42], [25, 28, 35], [25, 35, 44]]"
"[32, 47]","[[32], [47], [1, 45], [5, 31], [1, 24, 49], [2, 5, 13], [2, 24, 49], [2, 45, 49], [4, 25, 31], [5, 13, 37], [24, 25, 31], [24, 31, 49], [24, 34, 49], [24, 37, 49], [25, 31, 44], [25, 31, 45], [31, 45, 49], [34, 45, 49], [37, 45, 49]]"
"[32, 48]","[[32], [48], [5, 10], [5, 14], [0, 14, 38], [4, 22, 25], [5, 13, 21], [5, 13, 22], [5, 13, 35], [5, 13, 43], [5, 21, 25], [5, 21, 31], [5, 22, 25], [5, 22, 31], [5, 25, 35], [5, 25, 43], [5, 31, 35], [5, 31, 43], [10, 28, 38], [14, 28, 38]]"
"[32, 49]","[[32], [49], [2, 5, 13], [3, 5, 31], [5, 11, 31], [5, 13, 37]]"
"[33, 34]","[[33], [34], [9, 24], [16, 24], [24, 49], [1, 26, 37], [1, 26, 49], [1, 30, 37], [1, 30, 49], [13, 18, 24], [17, 45, 49], [18, 19, 24], [18, 24, 25], [26, 45, 49], [26, 47, 49], [30, 45, 49], [30, 47, 49]]"
"[33, 35]","[[33], [35], [4, 10], [9, 24], [10, 44], [9, 10, 28], [9, 14, 44], [10, 16, 28], [10, 19, 28], [14, 16, 44], [14, 25, 44], [16, 23, 24]]"
"[33, 36]","[[33], [36], [9, 24], [38, 48], [0, 9, 23], [0, 9, 28], [0, 14, 38], [0, 16, 23], [0, 16, 28], [6, 39, 48], [9, 23, 42], [9, 23, 46], [9, 23, 48], [9, 28, 42], [9, 28, 46], [9, 28, 48], [9, 35, 48], [9, 39, 48], [16, 23, 24], [16, 23, 42], [16, 23, 46], [16, 23, 48], [16, 28, 42], [16, 28, 46], [16, 28, 48], [16, 35, 48], [16, 39, 48], [22, 35, 48], [22, 39, 48]]"
"[33, 37]","[[33], [37], [9, 24], [2, 24, 49], [2, 34, 49], [9, 34, 49], [13, 18, 24], [13, 24, 49], [13, 34, 49], [16, 18, 24], [16, 19, 24], [16, 23, 24], [16, 24, 28], [16, 24, 44], [16, 24, 49], [16, 34, 49], [18, 19, 24], [18, 24, 25], [24, 25, 49], [24, 31, 49], [25, 34, 49], [31, 34, 49]]"
"[33, 38]","[[33], [38], [9, 24], [0, 9, 28], [0, 16, 28], [6, 39, 48], [9, 23, 42], [9, 23, 46], [9, 28, 42], [9, 28, 46], [9, 28, 48], [16, 23, 24], [16, 23, 42], [16, 23, 46], [16, 28, 42], [16, 28, 46], [16, 28, 48], [22, 35, 48], [22, 39, 48]]"
"[33, 39]","[[33], [39], [9, 24], [9, 35], [16, 35], [22, 35], [0, 9, 28], [0, 16, 28], [4, 5, 10], [4, 5, 35], [4, 9, 10], [4, 10, 16], [4, 10, 22], [4, 10, 25], [4, 25, 35], [5, 10, 44], [5, 35, 44], [9, 10, 28], [9, 10, 44], [9, 14, 28], [9, 14, 44], [9, 23, 42], [9, 23, 46], [9, 28, 42], [9, 28, 46], [10, 16, 28], [10, 16, 44], [10, 22, 44], [10, 25, 44], [14, 16, 28], [14, 16, 44], [14, 25, 44], [16, 23, 24], [16, 23, 42], [16, 23, 46], [16, 28, 42], [16, 28, 46], [25, 35, 44]]"
"[33, 40]","[[33], [40], [9, 24], [16, 24], [18, 24], [24, 49], [34, 37], [34, 41], [34, 49], [1, 24, 37], [1, 26, 37], [1, 26, 49], [1, 30, 37], [1, 30, 49], [9, 17, 45], [9, 26, 45], [9, 30, 45], [9, 34, 45], [16, 17, 45], [16, 26, 45], [16, 30, 45], [16, 34, 45], [17, 18, 45], [17, 45, 49], [18, 26, 45], [18, 30, 45], [18, 34, 45], [26, 45, 49], [26, 47, 49], [30, 45, 49], [30, 47, 49]]"
"[33, 41]","[[33], [41], [9, 24], [24, 49], [34, 37], [34, 49], [1, 24, 37], [1, 26, 37], [1, 26, 49], [1, 30, 37], [1, 30, 49], [13, 18, 24], [16, 18, 24], [16, 19, 24], [16, 23, 24], [16, 24, 28], [16, 24, 37], [16, 24, 44], [17, 45, 49], [18, 19, 24], [18, 24, 25], [18, 24, 37], [26, 45, 49], [26, 47, 49], [30, 45, 49], [30, 47, 49]]"
"[33, 42]","[[33], [42], [9, 24], [16, 23, 24], [23, 24, 46]]"
"[33, 43]","[[33], [43], [9, 24], [21, 32], [4, 9, 45], [4, 9, 49], [4, 16, 24], [4, 16, 45], [4, 16, 49], [5, 21, 31], [5, 22, 31], [5, 22, 32], [5, 31, 44], [5, 32, 44], [9, 21, 45], [9, 21, 49], [9, 22, 45], [9, 22, 49], [9, 23, 45], [9, 23, 49], [9, 28, 45], [9, 28, 49], [9, 44, 45], [9, 44, 49], [16, 21, 24], [16, 21, 45], [16, 21, 49], [16, 22, 24], [16, 22, 45], [16, 22, 49], [16, 23, 24], [16, 23, 45], [16, 23, 49], [16, 24, 28], [16, 24, 44], [16, 28, 45], [16, 28, 49], [16, 44, 45], [16, 44, 49], [25, 31, 44], [25, 32, 44], [25, 44, 49]]"
"[33, 44]","[[33], [44], [9, 24], [10, 19, 28], [16, 23, 24], [16, 24, 28]]"
"[33, 45]","[[33], [45], [9, 24], [24, 49], [13, 18, 24], [16, 18, 24], [16, 19, 24], [16, 23, 24], [16, 24, 28], [16, 24, 44], [18, 19, 24], [18, 24, 25]]"
"[33, 46]","[[33], [46], [9, 24], [0, 28, 42], [9, 28, 42], [10, 28, 42], [14, 28, 42], [16, 23, 24], [16, 28, 42], [19, 28, 42], [28, 42, 44]]"
"[33, 47]","[[33], [47], [1, 45], [9, 24], [24, 49], [13, 18, 24], [16, 17, 45], [16, 18, 24], [16, 19, 24], [16, 23, 24], [16, 24, 28], [16, 24, 44], [16, 24, 45], [16, 26, 45], [16, 30, 45], [16, 34, 45], [17, 45, 49], [18, 19, 24], [18, 24, 25], [26, 45, 49], [30, 45, 49], [34, 45, 49]]"
"[33, 48]","[[33], [48], [0, 14], [9, 24], [0, 9, 28], [0, 10, 12], [0, 10, 28], [0, 10, 29], [0, 16, 28], [9, 23, 42], [9, 23, 46], [9, 28, 42], [9, 28, 46], [10, 28, 42], [10, 28, 46], [10, 29, 46], [14, 28, 42], [14, 28, 46], [14, 29, 46], [16, 23, 24], [16, 23, 42], [16, 23, 46], [16, 28, 42], [16, 28, 46]]"
"[33, 49]","[[33], [49], [9, 24], [9, 18, 45], [9, 28, 45], [13, 18, 24], [13, 18, 45], [16, 18, 24], [16, 18, 45], [16, 19, 24], [16, 19, 45], [16, 23, 24], [16, 24, 28], [16, 24, 44], [16, 28, 45], [16, 44, 45], [18, 19, 24], [18, 19, 45], [18, 24, 25], [18, 25, 45]]"
"[34, 35]","[[34], [35], [4, 10], [10, 44], [24, 49], [45, 49], [1, 10, 18], [1, 10, 19], [1, 10, 37], [1, 10, 49], [1, 24, 37], [1, 26, 37], [1, 26, 49], [1, 30, 37], [1, 30, 49], [1, 37, 44], [1, 37, 45], [1, 44, 49], [9, 23, 49], [9, 28, 49], [10, 18, 24], [10, 18, 45], [10, 18, 47], [10, 19, 28], [10, 47, 49], [12, 25, 44], [12, 44, 49], [13, 18, 24], [13, 18, 45], [14, 25, 44], [14, 44, 49], [16, 23, 49], [16, 28, 49], [18, 24, 25], [18, 25, 45], [19, 25, 28], [19, 28, 49], [23, 33, 49], [25, 28, 44], [25, 29, 44], [26, 47, 49], [28, 44, 49], [29, 44, 49], [30, 47, 49], [44, 47, 49]]"
"[34, 36]","[[34], [36], [1, 37], [38, 48], [0, 14, 38], [1, 2, 18], [1, 2, 49], [1, 5, 18], [1, 5, 49], [1, 6, 18], [1, 6, 49], [1, 14, 38], [1, 18, 22], [1, 18, 31], [1, 18, 32], [1, 18, 38], [1, 22, 49], [1, 31, 49], [1, 32, 49], [1, 38, 49], [2, 18, 24], [2, 18, 45], [2, 18, 47], [2, 24, 49], [2, 45, 49], [2, 47, 49], [5, 18, 24], [5, 18, 45], [5, 18, 47], [5, 24, 49], [5, 35, 48], [5, 39, 48], [5, 45, 49], [5, 47, 49], [6, 18, 24], [6, 18, 45], [6, 18, 47], [6, 24, 49], [6, 39, 48], [6, 45, 49], [6, 47, 49], [18, 22, 24], [18, 22, 45], [18, 22, 47], [18, 24, 31], [18, 24, 32], [18, 24, 37], [18, 24, 38], [18, 31, 45], [18, 31, 47], [18, 32, 45], [18, 32, 47], [18, 37, 45], [18, 37, 47], [18, 38, 45], [18, 38, 47], [22, 24, 49], [22, 35, 48], [22, 39, 48], [22, 45, 49], [22, 47, 49], [24, 31, 49], [24, 32, 49], [24, 37, 49], [24, 38, 49], [31, 45, 49], [31, 47, 49], [32, 45, 49], [32, 47, 49], [37, 45, 49], [37, 47, 49], [38, 45, 49], [38, 47, 49]]"
"[34, 37]","[[34], [37]]"
"[34, 38]","[[34], [38], [1, 6, 39], [1, 10, 37], [1, 22, 35], [1, 22, 39], [1, 24, 37], [1, 26, 37], [1, 30, 37], [1, 35, 37], [1, 37, 39], [1, 37, 44], [1, 37, 45], [2, 18, 24], [2, 18, 35], [2, 18, 39], [2, 18, 45], [2, 24, 49], [2, 35, 49], [2, 39, 49], [2, 45, 49], [4, 5, 10], [4, 10, 22], [5, 10, 44], [5, 18, 24], [5, 18, 35], [5, 18, 39], [5, 18, 45], [5, 19, 35], [5, 19, 39], [5, 24, 49], [5, 35, 44], [5, 35, 49], [5, 39, 44], [5, 39, 49], [5, 45, 49], [6, 10, 39], [6, 14, 39], [6, 18, 39], [6, 19, 39], [6, 39, 44], [6, 39, 48], [6, 39, 49], [10, 22, 35], [10, 22, 39], [10, 22, 44], [14, 22, 35], [14, 22, 39], [18, 22, 24], [18, 22, 35], [18, 22, 39], [18, 22, 45], [18, 24, 31], [18, 24, 32], [18, 24, 37], [18, 31, 35], [18, 31, 39], [18, 31, 45], [18, 32, 35], [18, 32, 39], [18, 32, 45], [18, 35, 37], [18, 37, 39], [18, 37, 45], [19, 22, 35], [19, 22, 39], [22, 24, 49], [22, 35, 44], [22, 35, 48], [22, 35, 49], [22, 39, 44], [22, 39, 48], [22, 39, 49], [22, 45, 49], [24, 31, 49], [24, 32, 49], [24, 37, 49], [31, 35, 49], [31, 39, 49], [31, 45, 49], [32, 35, 49], [32, 39, 49], [32, 45, 49], [35, 37, 49], [37, 39, 49], [37, 45, 49]]"
"[34, 39]","[[34], [39], [5, 35], [22, 35], [1, 10, 37], [1, 24, 37], [1, 26, 37], [1, 30, 37], [1, 35, 37], [1, 37, 44], [1, 37, 45], [2, 18, 35], [2, 24, 49], [2, 25, 35], [2, 35, 49], [2, 45, 49], [4, 5, 10], [4, 10, 22], [5, 10, 44], [5, 24, 49], [5, 45, 49], [10, 22, 44], [18, 31, 35], [18, 32, 35], [18, 35, 37], [22, 24, 49], [22, 45, 49], [24, 31, 49], [24, 32, 49], [24, 37, 49], [25, 31, 35], [25, 32, 35], [25, 35, 37], [31, 35, 49], [31, 45, 49], [32, 35, 49], [32, 45, 49], [35, 37, 49], [37, 45, 49]]"
"[34, 40]","[[34], [40]]"
"[34, 41]","[[34], [41]]"
"[34, 42]","[[34], [42], [18, 24], [24, 49], [1, 24, 37], [1, 26, 37], [1, 26, 49], [1, 30, 37], [1, 30, 49], [9, 24, 28], [16, 19, 24], [16, 24, 28], [16, 24, 44], [17, 18, 45], [17, 45, 49], [18, 26, 45], [18, 30, 45], [23, 24, 28], [23, 24, 46], [26, 45, 49], [26, 47, 49], [30, 45, 49], [30, 47, 49]]"
"[34, 43]","[[34], [43], [1, 37], [2, 49], [37, 49], [2, 5, 13], [2, 5, 31], [2, 13, 18], [2, 13, 25], [2, 25, 31], [3, 5, 31], [3, 5, 32], [3, 18, 32], [3, 21, 32], [3, 25, 31], [3, 25, 32], [3, 31, 49], [3, 32, 49], [5, 8, 31], [5, 11, 31], [5, 13, 37], [5, 31, 37], [8, 25, 31], [8, 31, 49], [11, 25, 31], [11, 31, 49], [13, 18, 37], [13, 25, 37], [25, 31, 37]]"
"[34, 44]","[[34], [44], [24, 49], [1, 26, 37], [1, 26, 49], [1, 30, 37], [1, 30, 49], [9, 28, 49], [10, 19, 28], [13, 18, 24], [16, 28, 49], [17, 45, 49], [18, 19, 24], [18, 19, 28], [18, 24, 25], [19, 25, 28], [19, 28, 49], [26, 45, 49], [26, 47, 49], [30, 45, 49], [30, 47, 49]]"
"[34, 45]","[[34], [45], [1, 26, 37], [1, 26, 49], [1, 30, 37], [1, 30, 49], [26, 47, 49], [30, 47, 49]]"
"[34, 46]","[[34], [46], [18, 24], [24, 49], [28, 42], [1, 24, 37], [1, 26, 37], [1, 26, 49], [1, 30, 37], [1, 30, 49], [9, 24, 28], [16, 19, 24], [16, 24, 28], [16, 24, 44], [17, 18, 45], [17, 45, 49], [18, 26, 45], [18, 30, 45], [18, 42, 45], [23, 24, 28], [26, 45, 49], [26, 47, 49], [30, 45, 49], [30, 47, 49], [42, 45, 49]]"
"[34, 47]","[[34], [47], [1, 45], [1, 26, 37], [1, 26, 49], [1, 30, 37], [1, 30, 49]]"
"[34, 48]","[[34], [48], [0, 14], [18, 24], [18, 45], [24, 49], [45, 49], [0, 10, 12], [0, 10, 28], [0, 10, 29], [1, 18, 26], [1, 18, 30], [1, 24, 37], [1, 26, 37], [1, 26, 49], [1, 30, 37], [1, 30, 49], [1, 37, 45], [10, 24, 28], [10, 28, 42], [10, 28, 45], [10, 28, 46], [10, 29, 46], [14, 24, 28], [14, 28, 42], [14, 28, 45], [14, 28, 46], [14, 29, 46], [26, 47, 49], [30, 47, 49]]"
"[34, 49]","[[34], [49], [1, 26, 37], [1, 30, 37]]"
"[35, 36]","[[35], [36], [38, 48], [0, 14, 38], [4, 10, 38], [4, 10, 39], [6, 39, 48], [10, 28, 38], [10, 38, 44], [14, 28, 38], [14, 38, 44], [22, 39, 48]]"
"[35, 37]","[[35], [37], [2, 49], [31, 49], [4, 5, 10], [4, 10, 22], [4, 10, 39], [5, 10, 44], [5, 10, 49], [5, 13, 49], [5, 25, 49], [10, 32, 49], [13, 32, 49], [25, 32, 49]]"
"[35, 38]","[[35], [38], [4, 10, 39], [6, 39, 48]]"
"[35, 39]","[[35], [39]]"
"[35, 40]","[[35], [40], [1, 37], [1, 49], [4, 10], [24, 49], [34, 37], [34, 41], [34, 49], [45, 49], [47, 49], [1, 10, 18], [1, 18, 41], [5, 10, 44], [9, 10, 18], [9, 10, 49], [9, 23, 49], [9, 28, 49], [10, 16, 18], [10, 16, 49], [10, 18, 19], [10, 18, 24], [10, 18, 33], [10, 18, 34], [10, 18, 44], [10, 18, 45], [10, 18, 47], [10, 19, 37], [10, 19, 41], [10, 19, 49], [10, 25, 44], [10, 33, 49], [10, 37, 44], [10, 41, 44], [10, 44, 49], [12, 25, 44], [12, 44, 49], [13, 18, 24], [13, 18, 45], [14, 25, 44], [14, 44, 49], [16, 23, 49], [16, 28, 49], [18, 24, 25], [18, 24, 37], [18, 24, 41], [18, 25, 45], [18, 37, 45], [18, 37, 47], [18, 41, 45], [18, 41, 47], [19, 25, 28], [19, 28, 49], [23, 33, 49], [23, 44, 49], [25, 28, 44], [25, 29, 44], [28, 33, 49], [28, 44, 49], [29, 44, 49]]"
"[35, 41]","[[35], [41], [1, 37], [34, 37], [1, 2, 49], [1, 5, 49], [1, 31, 49], [1, 32, 49], [2, 24, 49], [2, 34, 49], [2, 45, 49], [2, 47, 49], [4, 5, 10], [4, 10, 22], [4, 10, 37], [4, 10, 39], [5, 10, 44], [5, 24, 49], [5, 34, 49], [5, 45, 49], [5, 47, 49], [10, 19, 37], [10, 37, 44], [18, 24, 37], [18, 37, 45], [18, 37, 47], [24, 31, 49], [24, 32, 49], [24, 37, 49], [31, 34, 49], [31, 45, 49], [31, 47, 49], [32, 34, 49], [32, 45, 49], [32, 47, 49], [37, 45, 49], [37, 47, 49]]"
"[35, 42]","[[35], [42], [0, 4, 10], [0, 9, 28], [0, 10, 44], [0, 16, 28], [4, 10, 38], [4, 10, 39], [4, 10, 46], [4, 10, 48], [9, 23, 46], [9, 28, 46], [10, 38, 44], [10, 39, 44], [10, 44, 46], [10, 44, 48], [16, 23, 46], [16, 28, 46], [23, 24, 46], [23, 33, 46]]"
"[35, 43]","[[35], [43], [4, 10, 39], [4, 25, 39], [6, 21, 32], [7, 21, 32], [15, 21, 32], [21, 27, 32]]"
"[35, 44]","[[35], [44], [4, 10, 39]]"
"[35, 45]","[[35], [45], [4, 10], [10, 44], [18, 24], [24, 49], [10, 19, 24], [10, 19, 28], [14, 25, 44]]"
"[35, 46]","[[35], [46], [0, 4, 10], [0, 9, 28], [0, 10, 44], [0, 16, 28], [0, 19, 28], [0, 28, 42], [4, 10, 38], [4, 10, 39], [4, 10, 48], [10, 38, 44], [10, 39, 44], [10, 44, 48]]"
